id,normalized_tweet
8653,"['enjoy', 'wekkend', 'fun', 'friend', 'selfie', 'home', 'camera', 'summer', 'samsung', 'take', 'great', 'wather']"
8654,"['tried', 'book', 'appt', 'get', 'iphone', 'battery', 'replaced', 'none', 'next', 'week', 'anywhere', 'area', 'guy', 'told', 'day', 'store', 'area', 'day', 'week', 'mean', 'every', 'people', 'area', 'scheduled', 'liar']"
8655,"['iphone', 'snow', 'garden', 'apple', 'iphone', 'dream', 'iphonex', 'garden', 'iphone', 'lens', 'luxury', 'garden', 'photooftheday', 'gag', 'io', 'photooftheday', 'iphone', 'iphone', 'plus', 'pretty']"
8656,"['thanks', 'new', 'handphone', 'mom', 'gift', 'samsung', 'core', 'yeay', 'instapict', 'instashare', 'instalike']"
8657,"['beauty', 'shopping', 'aliusaexpress', 'iphone', 'io', 'app', 'new', 'edition', 'lenovo', 'ideacentre', 'high', 'performance']"
8658,"['organic', 'farming', 'dalandan', 'apple', 'snack', 'high', 'quality']"
8659,"['gain', 'follower', 'must', 'follow', 'follow', 'back', 'follow', 'everyone', 'rts', 'gain', 'iphone', 'sougofollow']"
8660,"['throwback', 'tbt', 'throwback', 'throwbackthursday', 'ily', 'heart', 'iloveyou', 'iphone', 'iphone']"
8661,"['new', 'toy', 'samsung', 'galaxy', 'mini', 'samsung', 'mini', 'white', 'new', 'yeahhhhhpic', 'twitter', 'com', 'nssafzg']"
8662,"['saucy', 'tart', 'mother', 'mothersday', 'hooker', 'home', 'style', 'igla', 'igers', 'iphone', 'iphone']"
8663,"['happy', 'birthday', 'birthday', 'toooo', 'meeeee', 'think', 'gon', 'get', 'apple', 'macbook', 'today']"
8664,"['picked', 'new', 'samsung', 'galaxy', 'tab', 'love', 'getting', 'new', 'technology', 'samsung']"
8665,"['wowwwwwwww', 'phone', 'broke', 'yet', 'worst', 'part', 'screen', 'even', 'crack', 'kind', 'popped', 'iphone']"
8666,"['summoners', 'war', 'sky', 'arena', 'android', 'game', 'news', 'io', 'apple', 'iphone']"
8667,"['course', 'phone', 'charger', 'decided', 'stop', 'working', 'phone', 'iphone', 'apple', 'charger']"
8668,"['coldest', 'night', 'last', 'night', 'guest', 'still', 'happy', 'night', 'amazing', 'northernlights', 'bestfriends', 'bff', 'iphone', 'canonpic', 'twitter', 'com', 'vqgrhqek']"
8669,"['android', 'iphone', 'apps', 'make', 'life', 'fun', 'filled', 'music', 'bestapps', 'music']"
8670,"['duffy', 'deckkkkk', 'gay', 'gurls', 'werk', 'longhair', 'party', 'drunk', 'bar', 'iphone', 'leather']"
8671,"['imlegitaf', 'followsunday', 'followback', 'teamfollowback', 'follow', 'retweet', 'iphone', 'keep', 'thing']"
8672,"['snow', 'leopard', 'messed', 'mac', 'mini', 'sound', 'device', 'ton', 'people', 'facing', 'issue', 'resolution', 'apple']"
8673,"['cray', 'instagood', 'tweegram', 'photooftheday', 'instamood', 'cute', 'tbt', 'iphone', 'fotosencozumel']"
8674,"['learn', 'fitness', 'secret', 'health', 'fitness', 'ipadgames', 'verifydjzoodel', 'yesallwomen', 'iphone', 'followback']"
8675,"['missing', 'jaccuzi', 'rooftop', 'costacanaria', 'bullhotels', 'hotel', 'view', 'sea', 'grancanaria', 'canarieislands', 'spain', 'memory', 'latergram', 'holiday', 'missingit', 'blessed', 'samsung']"
8676,"['first', 'selfie', 'new', 'phone', 'selfie', 'samsung', 'galaxynote', 'teamandroid', 'summer', 'blonde']"
8677,"['found', 'donut', 'photo', 'mine', 'enjoy', 'thanksgiving', 'treat', 'cantwait', 'thanksgiving', 'canada', 'banana', 'apple', 'pic', 'twitter', 'com', 'sqvzmiaqx']"
8678,"['io', 'check', 'lion', 'update', 'check', 'iphone', 'tomorrow', 'check', 'iphone', 'iphone', 'ssydney', 'apple']"
8679,"['gon', 'lie', 'using', 'iphone', 'remote', 'pretty', 'awesome', 'samsung', 'smarttv', 'awesome']"
8680,"['may', 'divine', 'blessing', 'allah', 'bring', 'hope', 'faith', 'joy', 'eid', 'adha', 'forever', 'eid', 'adha', 'eidmubarak', 'eidaladha', 'twitter', 'marketing', 'wednesdaymotivation', 'brand', 'madrasday', 'pocof', 'apple', 'oneplus', 'oppo', 'vivo', 'samsung', 'nokia', 'sony', 'eidaladha', 'pic', 'twitter', 'com', 'ncc', 'vob']"
8681,"['downloaded', 'video', 'phone', 'mysteriously', 'missing', 'like', 'hour', 'day', 'sometimes', 'right', 'downloaded']"
8682,"['life', 'corea', 'instagram', 'summer', 'instanmoment', 'look', 'white', 'samsung', 'phone', 'note', 'spen']"
8683,"['pc', 'exquisite', 'squishy', 'random', 'charm', 'iphone', 'strap', 'toy', 'decor', 'free', 'shop', 'style', 'sale', 'today', 'giveawaypic', 'twitter', 'com', 'qrkqavc']"
8684,"['gain', 'follower', 'must', 'follow', 'follow', 'back', 'follow', 'everyone', 'rts', 'gain', 'iphone', 'sougofollow']"
8685,"['followsunday', 'followback', 'teamfollowback', 'follow', 'retweet', 'iphone', 'keep', 'thing']"
8686,"['new', 'washingmachine', 'love', 'play', 'tune', 'samsung', 'music']"
8687,"['first', 'candy', 'apple', 'season', 'candy', 'apple', 'cheeryflavour', 'good', 'longweekend', 'work']"
8688,"['relaxing', 'chillin', 'whew', 'smrosales', 'smile', 'simpleswagg', 'pmlp', 'samsung']"
8689,"['also', 'could', 'text', 'stupid', 'iphone', 'broken', 'lost', 'contact']"
8690,"['tgif', 'visit', 'store', 'buy', 'something', 'nice', 'deserve', 'amazon', 'ebay', 'friday', 'friend', 'shopaholic', 'purse', 'amazon', 'tweet', 'online', 'discount', 'girl', 'kid', 'shopping', 'ipad', 'iphonex', 'coupon', 'salespic', 'twitter', 'com', 'bncli', 'sqo']"
8691,"['pay', 'month', 'apple', 'let', 'imessage']"
8692,"['dear', 'microsoft', 'samsung', 'tech', 'techwars', 'technology', 'smartphones']"
8693,"['kamen', 'apple', 'watch', 'band', 'trebam', 'apple', 'applewatch', 'instagood', 'trebam', 'nyc', 'simple']"
8694,"['getting', 'real', 'tired', 'io', 'io', 'apple', 'whateven', 'ipad', 'makeup', 'yourmind']"
8695,"['sitting', 'bed', 'service', 'go', 'full', 'service', 'searching', 'service', 'back', 'iphone']"
8696,"['day', 'worthy', 'two', 'walk', 'picoftheday', 'photography', 'art', 'create', 'iphone', 'beautifulday', 'breathe']"
8697,"['coque', 'day', 'pour', 'iphone', 'sur', 'iphone', 'coqueiphone', 'coquetelephone', 'laboutiquedubracelet', 'coquedetelephone', 'coquediphone', 'iphonecase', 'beautiful', 'girl', 'smile', 'fashion', 'bestoftheday', 'style', 'cool', 'chante', 'aussichiantequecraquantepic', 'twitter', 'com', 'gvphkm']"
8698,"['reallyreal', 'photobooth', 'iphone', 'dating', 'college', 'sorority', 'spic', 'twitter', 'com', 'gskxbmkrto']"
8699,"['balanced', 'piece', 'patent', 'suit', 'far', 'apple', 'love', 'hate', 'hate', 'love', 'thee', 'whyihateapple']"
8700,"['new', 'kit', 'arrived', 'time', 'play', 'videoproduction', 'sony', 'camera', 'zeisscameralensespic', 'twitter', 'com', 'ypk', 'bjosps']"
8701,"['gain', 'follower', 'must', 'follow', 'follow', 'back', 'follow', 'everyone', 'rts', 'gain', 'iphone', 'sougofollow']"
8702,"['mom', 'good', 'job', 'spoiling', 'today', 'haha', 'blessed', 'neverfull', 'louisvuitton', 'samsung']"
8703,"['kidding', 'ridiculous', 'ordered', 'phone', 'sep', 'apple', 'iphoneproblems', 'worstserviceeverpic', 'twitter', 'com', 'inbz', 'iau']"
8704,"['fuck', 'would', 'want', 'watch', 'newspaper', 'apple']"
8705,"['darn', 'autocorrect', 'give', 'give', 'iphone']"
8706,"['smile', 'smile', 'justsmile', 'red', 'samsung', 'phone', 'relax', 'feelinghappy', 'day']"
8707,"['io', 'defeated', 'jailbroken', 'io', 'iphone', 'mini', 'apple', 'jailbreak', 'cydia', 'hack']"
8708,"['baby', 'bought', 'new', 'he', 'keeper', 'spoiled', 'lucky', 'gratefull', 'samsung']"
8709,"['eaten', 'great', 'time', 'apple', 'cake', 'whipped', 'cream', 'breakfa']"
8710,"['text', 'moi', 'cause', 'phone', 'still', 'period']"
8711,"['attempting', 'move', 'itunes', 'new', 'could', 'end', 'tear']"
8712,"['despite', 'question', 'kinda', 'glad', 'humanitarian', 'trend', 'kicking', 'new', 'apple', 'trend']"
8713,"['perphone', 'glamour', 'xmas', 'edition', 'check', 'perfume', 'gadget', 'iphone', 'pic', 'twitter', 'com', 'cwskcbkilu']"
8714,"['cold', 'case', 'love', 'cold', 'case', 'verlin', 'iphone', 'instagram', 'selfie', 'rihanna', 'song', 'ketapang']"
8715,"['new', 'phone', 'case', 'new', 'phone', 'case', 'galaxygio', 'samsung', 'uncolor', 'blue', 'awesome', 'cute']"
8716,"['digital', 'outlet', 'apparently', 'asked', 'question', 'hateitunes']"
8717,"['thank', 'family', 'vahidbad', 'samsung', 'live', 'laugh', 'life', 'instago', 'instahub']"
8718,"['getting', 'closer', 'beta', 'happy', 'giver', 'excitedly', 'supporting', 'one', 'another', 'get', 'closer', 'launch', 'app', 'apple']"
8719,"['new', 'apps', 'iphone', 'people', 'sailing', 'italy', 'appstore', 'mobile', 'sea', 'yachting']"
8720,"['wallpaper', 'skunkweed', 'note', 'samsung', 'droid', 'android', 'crop', 'ganja', 'piff', 'apps', 'newcase', 'instagram']"
8721,"['hate', 'apple', 'phone', 'resarted', 'reason', 'music']"
8722,"['galaxy', 'need', 'ahead', 'another', 'update', 'apps', 'actually', 'work', 'update', 'suck', 'galaxy', 'samsung', 'update']"
8723,"['magic', 'android', 'game', 'news', 'io', 'apple', 'iphone']"
8724,"['crossfit', 'highlight', 'new', 'glitter', 'applewatch', 'applewatchstrap', 'apple', 'crossfitgirl', 'watch', 'iwatch', 'pic', 'twitter', 'com', 'vlace']"
8725,"['dear', 'sony', 'consider', 'device', 'fit', 'purpose', 'yes', 'acceptable', 'answer', 'sony']"
8726,"['love', 'phone', 'ringing', 'might', 'screwed', 'better', 'job', 'iphone']"
8727,"['follow', 'instagram', 'sup', 'surf', 'fun', 'capetown', 'funny', 'sexy', 'samsung', 'pic', 'twitter', 'com', 'zvaedx']"
8728,"['chuffed', 'bit', 'sony', 'breakfast', 'show', 'nomination', 'proper', 'team', 'effort', 'congrats']"
8729,"['new', 'earphone', 'work', 'iphone', 'despite', 'saying', 'would', 'work', 'pissedoff']"
8730,"['phone', 'longer', 'charge', 'charger', 'dy', 'asleep']"
8731,"['funny', 'always', 'refuse', 'update', 'yet', 'apple', 'still', 'asks', 'daily', 'make', 'update', 'fuckyou', 'nottoday', 'gtfo']"
8732,"['new', 'phone', 'samsung', 'galaxy', 'core', 'plus', 'pink', 'newphone', 'samsung', 'galaxy', 'coreplus', 'pink']"
8733,"['anyone', 'else', 'screen', 'freeze', 'iphone', 'happening', 'frequently', 'last', 'night', 'phone', 'stuck', 'facetime', 'hour', 'keep', 'using', 'battery', 'would', 'die', 'apple']"
8734,"['thank', 'aurelio', 'te', 'samsung', 'live', 'laugh', 'life', 'instamood', 'instagood', 'instadaily']"
8735,"['artwork', 'logo', 'mojavedesertreb', 'naturalfeeling', 'instagram', 'iphone', 'copenhagen', 'inspiration', 'music']"
8736,"['kid', 'apple', 'commercial', 'asks', 'computer', 'really', 'piss']"
8737,"['die', 'thanks', 'samsung', 'nyc', 'hankrizy', 'nyc']"
8738,"['shit', 'pissing', 'sync', 'phone', 'motherfucker', 'apple', 'fixyourproblems']"
8739,"['iphoned', 'crazy', 'much', 'missed', 'thing', 'around', 'iphone']"
8740,"['restaurant', 'week', 'menu', 'look', 'nice', 'hour', 'even', 'better', 'snow', 'spiked', 'apple', 'cider', 'yum']"
8741,"['empty', 'io', 'iphone', 'pretty', 'full', 'memory', 'io', 'apple', 'knew', 'would', 'happen', 'dick']"
8742,"['come', 'callum', 'side', 'one']"
8743,"['team', 'june', 'accounting', 'team', 'photobox', 'sweet', 'pictoftheday', 'samsung', 'kevin']"
8744,"['technology', 'beer', 'equal', 'geek', 'samsung', 'ipa', 'mettle', 'eagle', 'point', 'resort']"
8745,"['io', 'laggy', 'smart', 'apple', 'screw', 'phone', 'think', 'going', 'rescue', 'apple']"
8746,"['kylie', 'jenner', 'lip', 'confession', 'news', 'photography', 'fashion', 'health', 'fail', 'tech', 'ipad', 'iphone', 'funny', 'lol']"
8747,"['could', 'break', 'phone', 'right', 'even', 'care']"
8748,"['orpheus', 'eurydice', 'story', 'read', 'free', 'ebook', 'winning', 'android', 'laptop', 'ipad', 'iphone', 'mobile', 'tablet']"
8749,"['charger', 'cable', 'ebay', 'amazon', 'etsy', 'makeasongsingle', 'barry', 'bennell', 'europaleague', 'reddwarf', 'gunreformnow', 'david', 'ospina', 'gold', 'town', 'gamesinmovies', 'chinese', 'new', 'year', 'mary', 'lou', 'mcdonald', 'food', 'cooking', 'idea', 'technology', 'samsung', 'iphonex', 'pic', 'twitter', 'com', 'dydtevor']"
8750,"['idea', 'pissed', 'right', 'want', 'punch', 'hole', 'dumb', 'donkey', 'computer', 'restore', 'new', 'phone']"
8751,"['thanks', 'siri', 'notlove', 'lol', 'time', 'tallingtomyphone', 'iphone', 'ahg', 'sad', 'app', 'funny', 'moment']"
8752,"['get', 'latest', 'mobile', 'phone', 'accessory', 'adding', 'new', 'product', 'weekly', 'southport', 'lfcvwba', 'efc', 'liverpool', 'mobile', 'case', 'datacable', 'business', 'onlineshopping', 'apple', 'samsung', 'pic', 'twitter', 'com', 'catpoty']"
8753,"['thank', 'apple', 'making', 'device', 'run', 'io', 'see', 'device', 'running', 'linux', 'kernel', 'malicious', 'make', 'life', 'super', 'easy']"
8754,"['day', 'got', 'even', 'better', 'found', 'samsung', 'tablet', 'right', 'nose', 'time']"
8755,"['iphone', 'thanks', 'deleting', 'phone', 'contact', 'making', 'night', 'good', 'apple']"
8756,"['got', 'home', 'sky', 'came', 'today', 'sky', 'bored', 'samsung', 'life']"
8757,"['photo', 'nsfw', 'hot', 'girl', 'sexy', 'lesbian', 'passion', 'iphone', 'instagram', 'taken', 'instagram']"
8758,"['fun', 'photo', 'iphone', 'photography', 'photooftheday', 'coffee', 'food', 'yum', 'hoover', 'beef', 'palace', 'restaurant']"
8759,"['hero', 'stormtree', 'android', 'game', 'news', 'io', 'apple', 'iphone']"
8760,"['boy', 'decide', 'call', 'girlfriend', 'know', 'time', 'story', 'writing', 'nonsense', 'short', 'finding', 'story', 'embarrassing', 'conversation', 'link', 'shortfilm', 'curtametragem', 'story', 'lisbon', 'festival', 'cinema', 'iphone', 'cellphone']"
8761,"['every', 'time', 'open', 'itunes', 'phone', 'kick', 'gettingpissed', 'needpoolmusic', 'applesucks']"
8762,"['different', 'stroke', 'different', 'folk', 'grandprimeplus', 'come', 'four', 'different', 'color', 'samsung', 'newphone']"
8763,"['love', 'snow', 'leopard', 'expose', 'show', 'minimized', 'window', 'apple', 'osx', 'smallthingsmakebigdifferences']"
8764,"['ipohne', 'frozen', 'access', 'anything', 'apple', 'need', 'come', 'iphone', 'lose', 'customer']"
8765,"['ing', 'itunes', 'finally', 'opened', 'could', 'buy', 'perfect', 'watch', 'apple', 'music', 'festival', 'yup', 'long']"
8766,"['watch', 'lava', 'new', 'game', 'mobile', 'retro', 'pixel', 'platformer', 'cool', 'fun', 'cute', 'io', 'apple', 'samsung', 'lava', 'rtpic', 'twitter', 'com', 'icw']"
8767,"['phone', 'even', 'wan', 'see', 'face', 'knew', 'chose', 'reason', 'bby', 'iphone']"
8768,"['something', 'wrong', 'product', 'say', 'competition', 'problem', 'cite', 'research', 'apple']"
8769,"['mumm', 'french', 'fry', 'munch', 'cover', 'iphone', 'pic', 'twitter', 'com', 'enyugyfapu']"
8770,"['zach', 'convinced', 'stay', 'guy', 'deserves', 'raise', 'att', 'samsung', 'galaxy']"
8771,"['adobe', 'hateapple', 'htc', 'hate', 'trying', 'ban', 'iproducts', 'usa']"
8772,"['apple', 'name', 'jony', 'ive', 'chief', 'design', 'officer', 'design', 'pavingtheway', 'designmatters']"
8773,"['new', 'baby', 'edge', 'green', 'samsung', 'new', 'baby', 'green', 'edge', 'samsung', 'letsinstall']"
8774,"['well', 'deleting', 'picture', 'apps', 'make', 'room', 'io', 'update', 'still', 'work']"
8775,"['laser', 'cloud', 'iphonography', 'iphone', 'singapore', 'onealtitude', 'one', 'altitude', 'bar']"
8776,"['fresh', 'day', 'steemit', 'day', 'fresh', 'sun', 'warm', 'new', 'morning', 'life', 'photo', 'photo', 'photography', 'image', 'image', 'wow', 'cool', 'like', 'follow', 'photo', 'photo', 'photography', 'sony', 'sonylens', 'sonyphoto', 'sonyphotos', 'sonyphotography', 'photofeed', 'feed', 'color', 'color']"
8777,"['apple', 'suck', 'find', 'stolen', 'iphone', 'thought', 'police', 'official']"
8778,"['forever', 'young', 'pockestation', 'playstation', 'gadget', 'retro', 'yolo', 'videogames', 'sony']"
8779,"['new', 'samsung', 'smarttv', 'smart', 'new', 'television', 'bday', 'present', 'dad']"
8780,"['gain', 'follower', 'must', 'follow', 'follow', 'back', 'follow', 'everyone', 'rts', 'gain', 'iphone', 'sougofollow']"
8781,"['aaaaaggghhhhh', 'wordpress', 'ipadcrashed', 'writing', 'blog', 'entry', 'tmbett', 'start']"
8782,"['well', 'send', 'name', 'number', 'want', 'friend']"
8783,"['white', 'dark', 'victoria', 'memorial', 'citylife', 'city', 'kolkata', 'street', 'victoria', 'nightphotography', 'night', 'totravel', 'travelblogger', 'travelblog', 'traveller', 'oneplus', 'darkness', 'architecture', 'monument', 'life', 'enjoy', 'followforfollowpic', 'twitter', 'com', 'syuza', 'fqc']"
8784,"['use', 'phone', 'often', 'like', 'hr', 'per', 'day', 'often', 'hr', 'sleep', 'apple', 'iwantmylifeback']"
8785,"['music', 'happines', 'music', 'sony', 'headphone', 'guitar', 'rock', 'appreciate', 'good', 'sound', 'acoustic', 'electric']"
8786,"['use', 'discount', 'code', 'aug', 'get', 'followback', 'envywear', 'tweegram', 'photooftheday', 'like', 'amazing', 'smile', 'follow', 'follow', 'like', 'like', 'look', 'picoftheday', 'food', 'followme', 'girl', 'bestoftheday', 'envywearco', 'follow', 'colorful', 'style', 'swag', 'iphone', 'pic', 'twitter', 'com', 'oynbiv', 'tsv']"
8787,"['michelle', 'came', 'home', 'tcot', 'nascar', 'theater', 'movie', 'single', 'ipad', 'iphone', 'window']"
8788,"['birthday', 'steve', 'job', 'miss', 'newton', 'remembered', 'apple']"
8789,"['trying', 'fucking', 'back', 'iphone', 'replace', 'cord', 'broke', 'borrowed', 'mom', 'itunes', 'read', 'phone', 'garbage']"
8790,"['appleupdate', 'hateapple', 'company', 'think', 'sticking', 'app', 'phone', 'without', 'permission', 'may', 'also', 'give', 'music', 'ask']"
8791,"['free', 'ipad', 'iphone', 'kindle', 'amazon', 'prime', 'wolfe', 'executive', 'retweet', 'free', 'thriller', 'read']"
8792,"['beautiful', 'day', 'clound', 'blue', 'beautifulday', 'indonesia', 'photografi', 'simple', 'samsung', 'fun']"
8793,"['phone', 'sending', 'like', 'two', 'message', 'ill', 'take', 'sign', 'iphone']"
8794,"['script', 'beach', 'mac', 'apple', 'vancouver', 'igersvancouver', 'igers', 'igdaily', 'cute', 'beautiful']"
8795,"['apple', 'bringing', 'back', 'heaphone', 'jack', 'technews', 'tech', 'funny', 'joke', 'fanboys', 'pcmasterrace', 'pic', 'twitter', 'com', 'vgxyptbvus']"
8796,"['goodbye', 'droid', 'hello', 'iphone', 'iphonesia', 'iphone', 'christmas', 'birthday', 'droid']"
8797,"['follow', 'entertaining', 'picture', 'video', 'coming', 'furry', 'friendly', 'fun', 'release', 'puppy', 'rush', 'coming', 'app', 'store', 'poodle', 'puppyrush', 'puppy', 'dog', 'pug', 'labrador', 'woof', 'poodle', 'husky', 'puppylove', 'westie', 'cutepuppies', 'apple', 'google', 'appstore', 'pic', 'twitter', 'com', 'xzlsovydlx']"
8798,"['photo', 'babe', 'iphone', 'apple', 'world', 'fun', 'cool', 'like', 'life', 'nice', 'flickr', 'photo']"
8799,"['apple', 'ipad', 'mini', 'gorgeous', 'best', 'another', 'thing', 'apple', 'guess']"
8800,"['favorite', 'dog', 'iphone', 'cute', 'animal', 'goofy', 'chill', 'funny', 'pictureoftheday']"
8801,"['man', 'love', 'new', 'iphone', 'justfuckingkidding', 'messing', 'since', 'got', 'apple', 'fail', 'verizonpic', 'twitter', 'com', 'gxgljrh']"
8802,"['flying', 'lovely', 'heart', 'handmade', 'mobile', 'iphone', 'blackberry', 'case', 'pink', 'heart', 'cute', 'kawaii', 'girly', 'craft']"
8803,"['happy', 'christmas', 'cheeky', 'christmas', 'selfie', 'new', 'clothes', 'bowler', 'hat', 'iphone', 'xobracelet']"
8804,"['apple', 'day', 'keep', 'anyone', 'away', 'thrown', 'hard', 'enough', 'wednesday']"
8805,"['gain', 'follower', 'must', 'follow', 'follow', 'back', 'follow', 'everyone', 'rts', 'gain', 'iphone', 'sougofollow']"
8806,"['playing', 'old', 'classic', 'game', 'fun', 'today', 'high', 'graphic', 'violence', 'shooting', 'racing', 'game', 'bomberman', 'game', 'sexyoldgames', 'oldisgold', 'android', 'io', 'iphone', 'oldgraphics']"
8807,"['pretty', 'little', 'picnic', 'samsung', 'tablet', 'mcdonalds', 'apple', 'subway', 'cookie', 'skittle', 'gatorade', 'pic', 'twitter', 'com', 'iw']"
